block_num,latitude,longitude,total_pop
199,+43.457816,-071.229717,0
200,+43.455800,-071.223272,6
201,+43.455228,-071.222127,22
202,+43.461213,-071.300361,4
203,+43.463551,-071.303046,0
204,+43.485376,-071.308784,0
205,+43.473282,-071.303004,0
206,+43.484153,-071.308216,0
207,+43.587833,-071.309168,0
208,+43.369912,-071.197257,78
209,+43.382858,-071.213881,2
210,+43.384615,-071.217190,12
211,+43.385709,-071.219741,9
212,+43.387851,-071.226107,3
213,+43.388239,-071.227238,0
214,+43.388915,-071.227956,1
215,+43.386282,-071.230119,24
216,+43.387893,-071.228522,0
217,+43.386282,-071.225744,8
218,+43.385373,-071.223675,26
219,+43.387234,-071.223380,3
220,+43.386642,-071.222339,17
221,+43.383408,-071.223018,53
222,+43.384578,-071.220296,0
223,+43.381902,-071.221550,13
224,+43.379354,-071.218359,24
225,+43.382219,-071.216564,15
226,+43.381819,-071.237854,77
227,+43.386344,-071.238620,0
228,+43.386577,-071.242819,40
229,+43.384975,-071.242500,0
230,+43.385428,-071.248227,29
231,+43.384559,-071.249532,3
232,+43.383410,-071.251227,12
233,+43.382361,-071.252726,124
234,+43.387366,-071.248866,59
235,+43.390005,-071.244496,13
236,+43.392189,-071.242476,7
237,+43.392215,-071.241327,11
238,+43.393919,-071.239946,2
239,+43.389672,-071.231944,29
240,+43.380936,-071.226437,40
241,+43.382727,-071.226680,26
242,+43.384570,-071.226691,19
243,+43.379171,-071.235932,83
244,+43.380383,-071.239660,0
245,+43.380054,-071.237586,0
246,+43.379912,-071.244013,28
247,+43.380219,-071.245679,1
248,+43.378807,-071.246363,6
249,+43.378459,-071.247685,7
250,+43.371279,-071.241029,15
251,+43.372920,-071.226749,202
252,+43.376277,-071.231350,72
253,+43.371303,-071.221447,14
254,+43.371601,-071.219003,19
255,+43.373771,-071.218220,46
256,+43.362879,-071.223324,83
257,+43.370251,-071.221228,33
258,+43.365463,-071.202356,5
259,+43.365767,-071.249346,14
260,+43.377573,-071.253219,21
261,+43.380006,-071.255155,13
262,+43.379614,-071.251665,54
263,+43.382211,-071.249390,47
264,+43.380953,-071.251459,15
265,+43.369185,-071.243460,0
266,+43.379271,-071.225778,0
267,+43.391258,-071.235015,0
268,+43.355582,-071.163962,8
269,+43.359134,-071.172461,19
270,+43.350878,-071.181698,34
271,+43.360241,-071.187489,3
272,+43.362467,-071.194271,20
273,+43.361207,-071.202458,7
274,+43.358616,-071.205417,27
275,+43.353082,-071.200929,5
276,+43.343795,-071.195257,0
277,+43.344433,-071.212955,79
278,+43.351862,-071.224002,10
279,+43.354005,-071.228199,17
280,+43.339335,-071.246500,40
281,+43.352180,-071.245834,50
282,+43.357575,-071.254718,6
283,+43.351197,-071.258644,13
284,+43.346184,-071.264150,21
285,+43.344689,-071.266482,3
286,+43.342852,-071.266584,5
287,+43.339216,-071.286064,57
288,+43.340077,-071.270670,86
289,+43.342209,-071.263245,10
290,+43.341199,-071.262301,16
291,+43.338521,-071.261531,0
292,+43.329105,-071.247626,73
293,+43.326332,-071.259487,83
294,+43.331867,-071.260825,3
295,+43.322426,-071.261029,5
296,+43.321958,-071.276000,91
297,+43.330780,-071.278728,18
298,+43.333052,-071.291548,17
299,+43.336324,-071.286368,41
300,+43.333652,-071.292241,0
301,+43.334169,-071.293686,14
302,+43.338347,-071.293053,23
303,+43.337441,-071.295503,8
304,+43.334705,-071.297179,6
305,+43.332131,-071.298957,8
306,+43.332498,-071.294962,11
307,+43.329065,-071.295622,23
308,+43.323169,-071.295940,10
309,+43.327012,-071.303443,2
310,+43.323492,-071.303973,0
311,+43.315637,-071.282660,33
312,+43.301268,-071.257544,13
313,+43.307252,-071.255785,4
314,+43.311300,-071.244128,44
315,+43.317934,-071.238912,46
316,+43.324210,-071.243874,0
317,+43.323540,-071.232062,33
318,+43.331060,-071.233012,3
319,+43.337760,-071.230877,0
320,+43.343283,-071.231581,7
321,+43.338978,-071.222377,53
322,+43.328082,-071.225404,3
323,+43.323636,-071.209165,4
324,+43.327387,-071.201473,7
325,+43.324312,-071.198307,2
326,+43.321671,-071.201550,4
327,+43.314603,-071.207442,0
328,+43.321449,-071.214253,9
329,+43.314796,-071.218535,19
330,+43.307377,-071.226231,39
331,+43.308289,-071.215224,8
332,+43.311819,-071.209751,10
333,+43.300875,-071.229692,0
334,+43.301756,-071.239240,12
335,+43.296612,-071.242613,0
336,+43.293114,-071.243707,0
337,+43.296539,-071.240081,0
338,+43.295147,-071.238089,0
339,+43.289890,-071.232240,0
340,+43.294389,-071.230862,3
341,+43.289243,-071.238707,0
342,+43.336847,-071.183066,0
343,+43.346411,-071.172203,0
344,+43.348942,-071.167952,0
345,+43.291851,-071.231395,0
346,+43.287490,-071.238452,0
347,+43.330818,-071.300664,0
348,+43.337353,-071.277751,0
349,+43.346982,-071.259392,0
350,+43.394471,-071.249801,20
351,+43.408018,-071.266213,12
352,+43.415578,-071.280103,0
353,+43.395646,-071.268412,75
354,+43.394729,-071.273267,0
355,+43.388725,-071.277200,19
356,+43.397784,-071.285369,10
