block_num,latitude,longitude,total_pop
199,+44.004326,-073.225869,27
200,+44.010374,-073.245315,11
201,+43.996469,-073.252938,16
202,+43.993548,-073.255009,10
203,+43.965222,-073.255067,46
204,+43.990233,-073.252207,0
205,+43.993233,-073.241294,0
206,+43.985619,-073.242084,64
207,+43.986086,-073.222060,66
208,+44.003102,-073.212472,72
209,+44.000351,-073.198771,53
210,+43.971005,-073.191698,99
211,+43.978168,-073.207440,14
212,+43.973962,-073.209199,8
213,+43.966144,-073.210188,16
214,+43.965602,-073.220370,13
215,+43.964079,-073.234551,22
216,+43.957475,-073.245351,106
217,+43.931853,-073.242276,57
218,+43.939213,-073.222866,79
219,+43.949805,-073.217306,27
220,+43.954778,-073.217390,0
221,+43.953928,-073.223682,0
222,+43.945558,-073.226640,0
223,+43.944724,-073.229541,0
224,+43.960592,-073.211353,3
225,+43.941076,-073.189339,126
226,+43.920049,-073.218902,49
227,+43.909563,-073.224954,46
228,+43.917003,-073.234392,14
229,+43.915482,-073.241646,8
230,+43.906046,-073.238350,0
231,+43.907082,-073.235248,9
232,+43.908032,-073.213562,3
233,+43.914346,-073.211211,12
234,+43.913100,-073.191697,31
235,+44.013101,-073.235294,0
236,+44.260629,-073.202391,10
237,+44.262487,-073.213431,57
238,+44.261283,-073.225908,44
239,+44.263301,-073.230465,5
240,+44.255574,-073.222534,87
241,+44.246516,-073.220991,92
242,+44.254118,-073.199954,69
243,+44.240993,-073.195364,25
244,+44.237363,-073.202558,74
245,+44.216181,-073.223637,257
246,+44.203913,-073.217151,85
247,+44.221323,-073.194533,16
248,+44.202386,-073.195743,2
249,+44.199584,-073.203382,10
250,+44.194822,-073.216199,3
251,+44.198059,-073.227218,21
252,+44.201095,-073.240700,55
253,+44.202693,-073.246879,0
254,+44.196132,-073.243639,10
255,+44.184422,-073.229468,85
256,+44.180963,-073.206078,34
257,+44.191006,-073.197553,45
258,+44.177305,-073.192656,9
259,+44.176992,-073.184447,39
260,+44.185667,-073.182072,2
261,+44.167053,-073.195707,51
262,+44.172699,-073.208537,38
263,+44.170947,-073.222322,24
264,+44.165931,-073.227629,53
265,+44.160263,-073.210777,5
266,+44.157087,-073.196028,0
267,+44.156978,-073.194908,0
268,+44.156339,-073.188729,5
269,+44.156023,-073.179996,0
270,+44.163726,-073.180897,3
271,+44.154220,-073.174154,0
272,+44.164136,-073.238511,9
273,+44.165990,-073.239633,0
274,+44.169816,-073.240084,4
275,+44.173397,-073.240242,9
276,+44.180108,-073.243283,3
277,+44.180196,-073.246250,0
278,+44.173439,-073.237670,1
279,+44.172364,-073.237079,14
280,+44.258366,-073.239701,41
281,+44.261171,-073.246512,3
282,+44.259362,-073.252686,7
283,+44.259090,-073.258915,7
284,+44.256069,-073.261633,16
285,+44.255314,-073.277049,42
286,+44.255713,-073.282209,1
287,+44.253622,-073.276565,9
288,+44.255537,-073.275248,0
289,+44.256528,-073.275158,0
290,+44.248644,-073.266180,35
291,+44.246375,-073.250365,17
292,+44.252373,-073.237337,58
293,+44.254872,-073.251876,15
294,+44.246659,-073.238384,26
295,+44.241608,-073.237538,72
296,+44.237033,-073.248664,26
297,+44.239071,-073.264078,0
298,+44.233247,-073.263797,0
299,+44.237413,-073.284185,6
300,+44.223020,-073.308889,67
301,+44.227881,-073.323934,0
302,+44.211899,-073.326984,66
303,+44.209800,-073.347518,0
304,+44.206036,-073.347038,8
305,+44.199776,-073.336356,15
306,+44.197999,-073.357558,10
307,+44.200193,-073.356392,0
308,+44.196474,-073.360232,3
309,+44.194930,-073.361423,6
