block_num,latitude,longitude,total_pop
199,+44.093773,-070.236992,103
200,+44.095073,-070.239702,48
201,+44.094373,-070.241295,66
202,+44.089173,-070.241437,374
203,+44.093173,-070.240982,9
204,+44.092673,-070.240080,13
205,+44.092423,-070.238804,12
206,+44.091873,-070.238022,17
207,+44.087040,-070.236841,3
208,+44.086340,-070.238161,9
209,+44.087023,-070.239854,44
210,+44.086373,-070.241139,58
211,+44.084723,-070.244452,55
212,+44.086323,-070.247331,64
213,+44.087523,-070.249063,76
214,+44.084273,-070.249038,99
215,+44.082511,-070.251275,9
216,+44.082656,-070.254160,0
217,+44.081906,-070.252040,21
218,+44.079673,-070.247691,44
219,+44.082573,-070.245432,374
220,+44.081823,-070.244202,12
221,+44.083873,-070.242659,41
222,+44.081456,-070.251019,20
223,+44.080323,-070.251133,34
224,+44.083373,-070.249866,0
225,+44.088673,-070.233122,0
226,+44.087423,-070.232731,2
227,+44.087706,-070.233763,35
228,+44.087273,-070.234756,23
229,+44.086873,-070.235583,28
230,+44.085923,-070.234626,5
231,+44.085923,-070.233697,23
232,+44.082173,-070.237127,316
233,+44.084273,-070.240583,20
234,+44.083623,-070.241383,17
235,+44.083223,-070.240643,14
236,+44.083023,-070.239802,23
237,+44.081823,-070.240994,26
238,+44.082173,-070.241696,26
239,+44.082573,-070.242399,16
240,+44.081173,-070.243764,19
241,+44.080823,-070.243028,31
242,+44.080473,-070.242317,32
243,+44.079123,-070.243646,12
244,+44.079759,-070.244357,14
245,+44.079506,-070.238120,1
246,+44.079873,-070.236775,0
247,+44.088090,-070.221454,61
248,+44.088306,-070.222846,45
249,+44.087773,-070.223314,7
250,+44.087573,-070.222497,0
251,+44.087723,-070.221822,7
252,+44.088006,-070.222072,0
253,+44.087023,-070.222380,28
254,+44.087490,-070.223281,0
255,+44.087073,-070.223907,72
256,+44.086673,-070.224165,0
257,+44.085973,-070.223331,41
258,+44.086523,-070.222948,61
259,+44.085923,-070.221948,75
260,+44.086473,-070.221397,30
261,+44.086973,-070.220689,25
262,+44.085710,-070.218600,75
263,+44.085173,-070.219127,47
264,+44.085873,-070.220426,38
265,+44.085273,-070.220777,56
266,+44.084773,-070.221521,36
267,+44.085323,-070.222483,36
268,+44.084123,-070.220452,13
269,+44.084673,-070.219919,42
270,+44.083723,-070.218156,27
271,+44.083223,-070.218890,42
272,+44.084023,-070.217197,22
273,+44.084623,-070.218260,22
274,+44.088573,-070.223220,0
275,+44.087347,-070.219001,0
276,+44.082323,-070.218947,23
277,+44.082923,-070.219951,30
278,+44.083573,-070.221097,22
279,+44.084123,-070.221991,23
280,+44.084773,-070.222766,0
281,+44.085373,-070.223447,8
282,+44.085373,-070.224297,49
283,+44.085973,-070.225169,56
284,+44.086573,-070.224937,56
285,+44.085973,-070.224180,2
286,+44.084823,-070.224748,43
287,+44.085373,-070.227322,189
288,+44.087840,-070.226925,124
289,+44.087306,-070.225758,37
290,+44.084273,-070.225397,11
291,+44.083673,-070.226012,24
292,+44.083123,-070.226651,19
293,+44.082540,-070.224782,64
294,+44.083473,-070.223981,26
295,+44.084073,-070.223449,23
296,+44.084673,-070.223398,19
297,+44.083623,-070.222438,12
298,+44.082973,-070.221601,42
299,+44.082040,-070.222893,61
300,+44.082073,-070.221929,36
301,+44.080673,-070.220087,89
302,+44.082073,-070.220118,51
303,+44.081973,-070.231024,0
304,+44.080373,-070.233312,0
305,+44.087906,-070.228804,0
306,+44.089673,-070.227747,0
307,+44.088206,-070.226112,0
308,+44.074073,-070.209069,22
309,+44.070440,-070.217132,463
310,+44.074873,-070.223047,43
311,+44.074173,-070.222964,42
312,+44.073523,-070.222897,34
313,+44.080106,-070.225360,155
314,+44.081523,-070.226115,32
315,+44.081640,-070.224464,66
316,+44.080973,-070.228387,78
317,+44.082923,-070.228782,44
318,+44.080373,-070.231538,56
319,+44.063623,-070.211958,11
320,+44.063373,-070.210679,20
321,+44.063724,-070.209418,31
322,+44.082410,-070.212359,0
323,+44.045041,-070.191370,42
324,+44.051524,-070.212003,61
