AL.csv 7,
AR.csv 6, 
AZ.csv 6,
CA.csv 52,
CO.csv 6,
CT.csv 6,
DE.csv 1,
FL.csv 23,
GA.csv 11,
ID.csv 2,
IL.csv 20,
IN.csv 10,
IA.csv 5,
KS.csv 4,
KY.csv 6,
LA.csv 7,
ME.csv 2,
MD.csv 8,
MA.csv 10,
MI.csv 16,
MN.csv 8,
MS.csv 5,
MO.csv 9,
MT.csv 1,
NE.csv 3,
NV.csv 2,
NH.csv 2,
NJ.csv 13,
NM.csv 3,
NY.csv 31,
NC.csv 12,
ND.csv 1,
OH.csv 19,
OK.csv 6,
OR.csv 5,
PA.csv 21,
RI.csv 2,
SC.csv 6,
SD.csv 1,
TN.csv 9,
TX.csv 30,
UT.csv 3,
VT.csv 1,
VA.csv 11,
WA.csv 9,
WV.csv 3,
WI.csv 9,
WY.csv 1
