AL.csv, 7
AR.csv, 4 
AZ.csv, 6
CO.csv, 6
CT.csv, 6
HI.csv, 2
ID.csv, 2
IA.csv, 5
KS.csv, 4
KY.csv, 6
LA.csv, 7
ME.csv, 2
MD.csv, 8
MA.csv, 10
MS.csv, 5
NE.csv, 3
NV.csv, 2
NH.csv, 2
NJ.csv, 13
NM.csv, 3
OK.csv, 6
OR.csv, 5
RI.csv, 2
SC.csv, 6
TN.csv, 9
UT.csv, 3
VA.csv, 11
WA.csv, 9
WV.csv, 3
