41.428694,-73.461527,2
42.01294,-73.15349,0
41.427661,-73.462489,2
42.015781,-73.153199,0
41.789946,-72.71472,3
42.019388,-73.156033,0
41.789547,-72.714617,3
42.018055,-73.158495,0
42.005541,-73.159531,0
42.008287,-73.145084,0
42.022029,-73.156629,0
