25248.0,42.01294,-73.15349,0.0
49674.0,41.982736,-72.492186,153.0
2654.0,41.428694,-73.461527,0.0
16969.0,41.789946,-72.71472,0.0
33507.0,41.337547,-72.725215,37.0
31846.0,41.396245,-73.014156,120.0
