block_num,latitude,longitude,total_pop
199,+38.922811,-077.065516,0
200,+38.923611,-077.067761,3
201,+38.921961,-077.068856,9
202,+38.920061,-077.066100,0
203,+38.920611,-077.066261,0
204,+38.919511,-077.069198,294
205,+38.918744,-077.062843,22
206,+38.919011,-077.058665,22
207,+38.919711,-077.057689,45
208,+38.920411,-077.058273,2
209,+38.919861,-077.056633,0
210,+38.923411,-077.059088,26
211,+38.924461,-077.060561,27
212,+38.929878,-077.050761,3
213,+38.933244,-077.052182,0
214,+38.928011,-077.053726,420
215,+38.926511,-077.052908,612
216,+38.926261,-077.051644,216
217,+38.924478,-077.050640,269
218,+38.924544,-077.051801,97
219,+38.923078,-077.050647,0
220,+38.922311,-077.050219,0
221,+38.922111,-077.049464,0
222,+38.923304,-077.048821,0
223,+38.924411,-077.055135,1143
224,+38.923478,-077.052068,2
225,+38.922678,-077.051895,0
226,+38.919361,-077.055319,3
227,+38.921261,-077.051098,0
228,+38.919661,-077.051818,0
229,+38.926611,-077.054432,387
230,+38.927161,-077.055872,287
231,+38.925911,-077.054278,292
232,+38.927211,-077.057049,173
233,+38.927411,-077.060478,138
234,+38.928644,-077.060248,0
235,+38.927144,-077.062322,21
236,+38.925844,-077.059455,168
237,+38.924311,-077.058423,4
238,+38.927661,-077.064465,33
239,+38.928661,-077.064210,37
240,+38.929678,-077.064843,101
241,+38.930444,-077.065018,73
242,+38.928978,-077.065943,14
243,+38.928161,-077.065898,60
244,+38.929911,-077.059407,217
245,+38.930011,-077.057948,199
246,+38.929611,-077.056296,660
247,+38.928694,-077.057208,55
248,+38.929211,-077.059786,148
249,+38.929028,-077.062511,43
250,+38.930161,-077.063049,2
251,+38.940443,-077.062996,271
252,+38.939210,-077.064200,173
253,+38.940556,-077.067540,0
254,+38.938660,-077.065986,84
255,+38.937911,-077.064800,60
256,+38.937144,-077.062435,511
257,+38.936011,-077.060055,141
258,+38.934866,-077.060393,251
259,+38.935544,-077.064433,89
260,+38.934861,-077.065848,33
261,+38.934778,-077.063832,47
262,+38.933811,-077.063801,282
263,+38.932811,-077.065998,0
264,+38.932661,-077.061284,198
265,+38.931661,-077.065998,57
266,+38.933811,-077.067573,48
267,+38.933811,-077.069723,50
268,+38.933811,-077.071798,606
269,+38.932811,-077.071748,157
270,+38.932811,-077.069698,51
271,+38.932811,-077.067548,65
272,+38.931861,-077.067523,51
273,+38.931861,-077.069673,46
274,+38.932011,-077.071826,0
